Sido,Gungu,Dong,ComplexName,Trade Type,Building Name,Floor Info,Price (Numeric),Area,Owner,Desc,RegDate,Tag,Direction,PPA
경기도,오산시,가수동,가수주공,전세,114동,5/5,800000000000,52.5,OWNER,현재 샷시빼고 올수리중 층간소음에서 해방,25.04.02,"['25년이상', '올수리', '소형평수', '탑층']",남향,50373866666.66667
경기도,오산시,가수동,가수주공,월세,113동,1/5,500/45,52.5,DOC,공실로하시.씽크대및LED전등됨.욕실리모델및신규도배장판완료.저렴입주매물,25.04.08,"['25년이상', '1층', '화장실한개', '소형평수']",남향,
경기도,오산시,가수동,가수주공,매매,103동,5/5,190000000,52.5,NDOC1,2년전 올수리 샤시제외올수리 1억 세끼고 매매 투자물건으로 좋아요,25.03.26,"['25년이상', '올수리', '소형평수', '탑층']",남동향,11963793.333333334
경기도,오산시,가수동,가수주공,월세,113동,5/5,500/35,52.5,OWNER," 즉시입주 방3,욕실1,베란다2 ,조정가능",25.03.20,"['25년이상', '융자금없는', '화장실한개', '소형평수']",남향,
경기도,오산시,가수동,가수주공,매매,113동,1/5,165000000,52.5,NDOC1,공실상태 샷시 베란다 빼고 올수리 보일러교체 컨디션 굿입니다.,25.03.17,"['25년이상', '올수리', '1층', '보일러교체']",남향,10389610.0
경기도,오산시,가수동,가수주공,매매,113동,1/5,165000000,52.5,DOC,즉시 입주 가능 재건축 투자로 좋음,25.03.19,"['25년이상', '1층', '소형평수', '방두개']",남향,10389610.0
경기도,오산시,가수동,가수주공,매매,103동,5/5,165000000,52.5,DOC,올리모델링샤시.욕실.씽크대.도배장판.현관무.페인팅기타된재건축기대매물,25.03.13,"['25년이상', '화장실한개', '소형평수', '탑층']",남향,10389610.0
경기도,오산시,가수동,가수주공,월세,103동,5/5,500/30,52.5,DOC,공실 수리안됨 1000에 25가능 최근보일러 교체,25.03.12,"['25년이상', '보일러교체', '소형평수', '탑층']",남향,
경기도,오산시,가수동,가수주공,전세,114동,5/5,800000000000,52.5,NONE,,25.04.02,"['25년이상', '소형평수', '탑층', '방세개']",남향,50373866666.66667
경기도,오산시,가수동,가수주공,월세,103동,5/5,500/40,52.5,NONE,,25.03.15,"['25년이상', '소형평수', '탑층', '방세개']",남향,
경기도,오산시,가수동,가수주공,월세,106동,2/5,500/30,45.51,DOC,공실 이번에 씽크대 도배장판교체 남향선호층 동물안되요,25.04.10,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,
경기도,오산시,가수동,가수주공,매매,109동,2/5,140000000,45.51,DOC,재건축투자로 기회이며 집상태는 기본형,25.04.10,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10169411.11843551
경기도,오산시,가수동,가수주공,매매,110동,3/5,155000000,45.51,OWNER,샷시교체 씽크대교체 화장실 부분수리 선호층 주인거주 깨끗 이사협의,25.03.29,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,11258990.88112503
경기도,오산시,가수동,가수주공,월세,109동,4/5,500/45,45.51,DOC,외부샷시등 내부도 올수리 잘되어 있어요,25.04.08,"['25년이상', '올수리', '소형평수', '방두개']",남향,
경기도,오산시,가수동,가수주공,매매,116동,고/5,150040000,45.51,DOC,"월세 안고 매매, 세교2지구 바로 옆, 뒷편에 가감이산",25.04.09,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10898703.172929028
경기도,오산시,가수동,가수주공,매매,110동,1/5,170000000,45.51,OWNER,일부 부분수리 재건축 추진중 입주도가능,25.03.18,"['25년이상', '1층', '소형평수', '방한개']",남향,12348570.643814547
경기도,오산시,가수동,가수주공,매매,106동,5/5,170000000,45.51,NDOC1,최근에 샤시교체 씽크대교체 재건축호재 안전진단추진중 투자가치좋음,25.03.17,"['25년이상', '소형평수', '탑층', '방한개']",남동향,12348570.643814547
경기도,오산시,가수동,가수주공,월세,106동,4/5,500/35,45.51,DOC,,25.03.27,"['25년이상', '융자금없는', '화장실한개', '소형평수']",남향,
경기도,오산시,가수동,가수주공,월세,106동,2/5,300/45,45.51,DOC,씽크대 교체 도배장판 깨끗 선호층 해 잘들어와요,25.03.25,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,
경기도,오산시,가수동,가수주공,매매,106동,1/5,165000000,45.51,DOC,외부 kcc샷시 내부 풀 인테리어 잘되어 있음.,25.03.19,"['25년이상', '1층', '소형평수', '방두개']",남향,11985377.389584709
경기도,오산시,가수동,가수주공,월세,107동,4/5,500/35,45.51,DOC,살기편리한구조 남향. 부분도배.장판.LED전등.즉시입주가능한깨끗한매물,25.03.19,"['25년이상', '융자금없는', '화장실한개', '소형평수']",남향,
경기도,오산시,가수동,가수주공,월세,107동,2/5,500/40,45.51,NONE,즉시입주가능 올수리,25.04.04,"['25년이상', '올수리', '소형평수', '방두개']",남향,
경기도,오산시,가수동,가수주공,매매,110동,2/5,145000000,45.51,NONE,급매.샷시.싱크대 수리완.재건축.투자추천.26.04 월세확정,25.04.01,"['25년이상', '급매', '소형평수', '방두개']",남향,10532604.37266535
경기도,오산시,가수동,가수주공,월세,110동,1/5,500/40,45.51,NONE,,25.03.29,"['25년이상', '융자금없는', '1층', '소형평수']",남향,
경기도,오산시,가수동,가수주공,월세,107동,3/5,500/40,45.51,NONE,,25.03.29,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,
경기도,오산시,가수동,가수주공,전세,105동,1/5,900000000000,45.12,NDOC1,LH전세가능한 집 융자없어요 올수리된 귀한 전세 선점하세요,25.04.09,"['25년이상', '융자금없는', '올수리', '1층']",남동향,65939860372.34043
경기도,오산시,가수동,가수주공,매매,102동,4/5,150000000,45.12,DOC,정상입주.욕실리모델.씽크대교체됨.깨끗하고통풍좋은층임대투자강추,25.04.08,"['25년이상', '화장실한개', '소형평수', '방두개']",남향,10989976.728723405
경기도,오산시,가수동,가수주공,전세,111동,5/5,450000000000,45.12,DOC,,25.04.05,"['25년이상', '융자금없는', '소형평수', '탑층']",남향,32969930186.170216
경기도,오산시,가수동,가수주공,월세,102동,4/5,500/40,45.12,DOC,4월말부터입주.욕실리모델.씽크대.LED전등해서깨끗한매물입니다.,25.04.05,"['25년이상', '융자금없는', '화장실한개', '소형평수']",남향,
경기도,오산시,가수동,가수주공,월세,101동,5/5,500/30,45.12,DOC,도배및입주청소완료.세탁기.냉장고.냉풍기옵션제공.숙소도환영.전월세선택가능,25.03.31,"['25년이상', '융자금없는', '화장실한개', '소형평수']",남향,
경기도,오산시,가수동,가수주공,매매,102동,1/5,150000000,45.12,DOC,노약자분 거주하기 좋고 재건축 투자로 좋아요,25.03.31,"['25년이상', '1층', '소형평수', '방두개']",남향,10989976.728723405
경기도,오산시,가수동,가수주공,매매,101동,3/5,150000000,45.12,DOC,재건축투자로 좋으며 집상태 깨끗해요,25.03.26,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10989976.728723405
경기도,오산시,가수동,가수주공,매매,102동,2/5,140000000,45.12,DOC,재건축투자로 가격 저렴함,25.03.26,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10257311.613475177
경기도,오산시,가수동,가수주공,월세,102동,4/5,500/35,45.12,DOC,,25.03.24,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,
경기도,오산시,가수동,가수주공,전세,102동,4/5,800000000000,45.12,NONE,"융자없는 전세, 깔끔하게 수리된집, 입주청소완료, 즉시입주가능",25.04.01,"['25년이상', '융자금없는', '소형평수', '방두개']",남향,58613209219.85816
경기도,오산시,가수동,가수주공,매매,102동,2/5,140000000,45.12,NONE,최저가 매매 선점하세요 주인거주 기본집,25.03.31,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10257311.613475177
경기도,오산시,가수동,가수주공,매매,102동,5/5,145000000,45.12,NONE,,25.03.29,"['25년이상', '소형평수', '탑층', '방두개']",남향,10623644.171099292
경기도,오산시,가수동,가수주공,매매,108동,3/5,145000000,45.12,NONE,,25.03.29,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10623644.171099292
경기도,오산시,가수동,가수주공,월세,102동,3/5,500/45,45.12,NONE,,25.03.29,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,
경기도,오산시,가수동,늘푸른오스카빌,매매,114동,1/15,270000000,113.74,NDOC1,개인텃밭가능 조용한동 도배 장판 새로 했어요 상태깨끗,25.04.09,"['25년이내', '1층', '방세개', '화장실두개']",남향,7847388.34183225
경기도,오산시,가수동,늘푸른오스카빌,매매,111동,2/15,280000000,113.74,OWNER,깨끗한방 급매o매.물.접.수.받.아.요o코너부o동산,25.04.07,"['25년이내', '급매', '방세개', '화장실두개']",남향,8138032.354492703
경기도,오산시,가수동,늘푸른오스카빌,매매,105동,저/15,320000000,113.74,OWNER,뻥뷰 최근 씽크대 도배장판교체등 깔끔하게 수리 남향로열층가운데라인,25.04.10,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,9300608.40513452
경기도,오산시,가수동,늘푸른오스카빌,매매,101동,고/15,290000000,113.74,OWNER,뻥뷰 앞이 틔인 남향로열동 로열층 작은방확장 주인거주 깨끗 이사협의,25.04.08,"['25년이내', '방세개', '화장실두개', '고층']",남향,8428676.367153157
경기도,오산시,가수동,늘푸른오스카빌,전세,114동,중/15,180000000,113.74,OWNER,숲조망 씽크대교체등 부분수리 깨끗  붙박이장 철거 빠른이사가능,25.04.07,"['25년이내', '방세개', '화장실두개', '중층']",남향,5231592.227888167
경기도,오산시,가수동,늘푸른오스카빌,매매,113동,고/15,310000000,113.74,OWNER,뻥뷰 학교바로앞 관리상태좋음 입주협의,25.04.03,"['25년이내', '방세개', '화장실두개', '고층']",남향,9009964.392474065
경기도,오산시,가수동,늘푸른오스카빌,전세,102동,저/15,200000000,113.74,DOC,가운데 라인이며 집상태 깨끗하고 좋아요,25.04.10,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,5812880.253209074
경기도,오산시,가수동,늘푸른오스카빌,매매,114동,11/15,280000000,113.74,OWNER,숲조망으로 앞뒤틔어있는 남향동이라 조용하고 좋아요 주인거주 깨끗 기본,25.03.21,"['25년이내', '방세개', '화장실두개', '고층']",남향,8138032.354492703
경기도,오산시,가수동,늘푸른오스카빌,매매,103동,저/15,330000000,113.74,OWNER,,25.03.26,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,9591252.417794973
경기도,오산시,가수동,늘푸른오스카빌,매매,110동,1/15,275000000,113.74,OWNER,올확장 씽크대교체등 부분수리 아주깨끗 해잘들어와요 노약자있는집추천,25.03.19,"['25년이내', '1층', '방세개', '화장실두개']",남향,7992710.348162476
경기도,오산시,가수동,늘푸른오스카빌,매매,114동,중/15,275000000,113.74,OWNER,숲조망 씽크대교체 붙박이장 가전장 철거등 깨끗 빠른이사가능,25.03.25,"['25년이내', '방세개', '화장실두개', '중층']",남향,7992710.348162476
경기도,오산시,가수동,늘푸른오스카빌,매매,103동,저/15,275000000,113.74,OWNER,전망좋고 가운데 라인이며 집상태 깨끗하고 좋아요,25.03.24,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,7992710.348162476
경기도,오산시,가수동,늘푸른오스카빌,매매,108동,중/15,285000000,113.74,OWNER,로열동로열층 전망 좋고 집 상태 매우 깨끗하고 좋아요,25.03.24,"['25년이내', '방세개', '화장실두개', '중층']",남향,8283354.36082293
경기도,오산시,가수동,늘푸른오스카빌,매매,114동,고/15,300000000,113.74,DOC,빠른이사가능 남향 로열층 가운데라인 일조 조망 좋아요 주인거주 깨끗,25.03.29,"['25년이내', '방세개', '화장실두개', '고층']",남향,8719320.37981361
경기도,오산시,가수동,오산SKVIEW1차,전세,903동,15/18,280000000,109.91,NDOC1,세련된 신축 로얄동 로얄층 알파룸o 방4개 선호하는 84A타입 ,25.03.24,"['2년이내', '방네개이상', '화장실두개', '고층']",남서향,8421615.867527978
경기도,오산시,가수동,오산SKVIEW1차,전세,901동,18/18,270000000,93.73,NDOC1,탑층뻥뷰. 에어컨2대. 로얄동층. 층간소음무. 즉시입주가,25.04.10,"['2년이내', '탑층', '방세개', '화장실두개']",남향,9522692.307692308
경기도,오산시,가수동,오산SKVIEW1차,전세,901동,7/18,290000000,93.73,NDOC1,"실사진, 시스템에어컨 2대, 층간소음 해방, 귀한 탑층, 전세가능",25.04.09,"['2년이내', '방세개', '화장실두개', '중층']",남동향,10228076.923076924
경기도,오산시,가수동,오산SKVIEW1차,월세,901동,18/18,"1억 5,000/70",93.73,NDOC1,"실사진, 시스템에어컨 2대, 층간소음 해방, 귀한 탑층, 전세가능",25.04.07,"['2년이내', '탑층', '방세개', '화장실두개']",남동향,
경기도,오산시,가수동,오산SKVIEW1차,월세,902동,9/18,"3,000/115",93.48,NDOC1,"실사진, 시스템에어컨FULL, 4bay 판상형 구조, 정남향, 즉시입주",25.03.25,"['2년이내', '화장실두개', '방세개', '중층']",남향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,7/25,270000000,114.13,NDOC1,시스템 에어컨3대  안방 드레스룸 먼저 선점하세요,25.04.10,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,7820572.592657496
경기도,오산시,가수동,오산SKVIEW2차,전세,1003동,11/25,280000000,114.13,NDOC1,빠른입주가능.신축첫입주.단지옆 초.중학교 학세권.조용하고 살기좋은아파,25.04.09,"['2년이내', '방세개', '화장실두개', '중층']",남동향,8110223.429422589
경기도,오산시,가수동,오산SKVIEW2차,월세,1004동,7/25,"3,000/130",114.13,NDOC1,"뻥뷰,귀한84B타입,로얄동,너무좋아요 매.물.접.수.받.아.요",25.04.08,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,
경기도,오산시,가수동,오산SKVIEW2차,월세,1003동,11/25,"7,000/70",114.13,NDOC1,"에어컨2, 환기시스템, 통합드레스룸,붙박이장,팬트리, 현광창고,중문,비대",25.04.07,"['2년이내', '방세개', '화장실두개', '중층']",남동향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,7/25,270000000,114.13,NONE,남향.예쁜정원뷰. 전세.월세.매매 구합니다,25.04.04,"['2년이내', '방세개', '화장실두개', '세대당1대']",남향,7820572.592657496
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,17/25,300000000,111.39,NDOC1,막힘없는 시원한뷰o시스템에어컨 중문등 옵션좋아요o매.물.접.수.중.,25.04.08,"['2년이내', '방세개', '화장실두개', '고층']",남향,8903272.286560733
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,16/25,290000000,111.39,NDOC1,시스템에어컨등 풀옵션o막힘없는 뷰o신축첫입주o초.중학교학세권,25.04.08,"['2년이내', '방세개', '화장실두개', '중층']",남향,8606496.543675376
경기도,오산시,가수동,오산SKVIEW2차,월세,1003동,5/25,"1억 5,000/30",111.39,NDOC1,"에어컨FULL, 냉장고장, 주방특화, 바닥벽면 타일시공  귀한 매물",25.04.08,"['2년이내', '방세개', '화장실두개', '세대당1대']",남동향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1003동,13/25,300000000,111.39,NDOC1,가수동 신축 첫입주 선호하는 판상형 상가편리동 중학교인접동,25.04.07,"['2년이내', '방세개', '화장실두개', '중층']",남동향,8903272.286560733
경기도,오산시,가수동,오산SKVIEW2차,월세,1004동,21/25,"5,000/120",111.39,NDOC1,"애완동물가, 방3,확트인뷰, 풀에어컨,기타 옵션,입주민부동사빠른임차",25.04.02,"['2년이내', '방세개', '화장실두개', '고층']",남동향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,중/25,320000000,111.39,NDOC1,"풀에어컨,방3 주방특화,붙박이장,중문,드레스룸화장대,줄눈,탄성",25.04.07,"['2년이내', '방세개', '화장실두개', '중층']",남서향,9496823.772331448
경기도,오산시,가수동,오산SKVIEW2차,월세,1002동,8/25,"3,000/100",94.98,DOC,"Mint, 시스템에어컨4,작은방드레스룸, 복도팬트리 초중 학세권",25.04.07,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1002동,6/25,270000000,94.72,NDOC1,옵션 좋아요 에어컨4대 드레스룸 팬트리 현관창고 중문 절수패달 인덕션,25.04.10,"['2년이내', '방세개', '화장실두개', '세대당1대']",남향,9423162.478885137
경기도,오산시,가수동,오산SKVIEW2차,전세,1002동,24/25,280000000,94.72,NDOC1,옵션좋은 로얄동 로얄층 에어컨4 냉장고장 붙박이장 드레스룸 바닥타일,25.04.09,"['2년이내', '방세개', '화장실두개', '고층']",남향,9772168.496621622
경기도,오산시,가수동,오산SKVIEW2차,전세,1002동,10/25,280000000,94.72,NDOC1,시스템에어컨.통합드레스룸등 옵션.신축첫입주.단지옆 초.중학교 학세권,25.04.08,"['2년이내', '방세개', '화장실두개', '중층']",남향,9772168.496621622
경기도,오산시,가수동,오산SKVIEW2차,월세,1001동,24/25,"3,000/110",94.72,NDOC1,커텐 블라인드 설치완료 안방 붙박이장 에어컨4 현관팬트리,25.03.17,"['2년이내', '방세개', '화장실두개', '고층']",남서향,
경기도,오산시,갈곶동,갈곶피오레,매매,103동,4/15,385000000,156.99,DOCV2,확장형방4수납공간굿구조 좋은집,25.04.10,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8107059.20759284
경기도,오산시,갈곶동,갈곶피오레,매매,103동,3/15,400000000,156.99,NDOC2,"47, 올올올확장 깔끔 관리잘된 예쁜집",25.04.07,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8422918.657239314
경기도,오산시,갈곶동,갈곶피오레,매매,102동,6/15,390000000,156.99,DOC,전면동 방충망교체 수도 수전교체 주인거주 ,25.04.07,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8212345.690808331
경기도,오산시,갈곶동,갈곶피오레,매매,104동,4/15,410000000,156.99,DOC,남향 방4 수납최고 구조굿 ,25.04.05,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8633491.623670297
경기도,오산시,갈곶동,갈곶피오레,월세,102동,10/15,"2,000/150",156.99,DOC,방4 남향 전면동 빠른입주 가능,25.04.03,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,
경기도,오산시,갈곶동,갈곶피오레,매매,102동,10/15,400000000,156.99,DOC,즉시입주 확트인뷰 집관리좋아요,25.04.02,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8422918.657239314
경기도,오산시,갈곶동,갈곶피오레,매매,103동,6/15,380000000,156.99,DOC,"47,확장 지역난방 풀옵션  주인거주 빠른입주가능",25.03.27,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8001772.724377349
경기도,오산시,갈곶동,갈곶피오레,전세,103동,6/15,250000000,156.99,DOC,방4 화2 깨끗합니다 빠른입주가능 저렴한전세,25.03.19,"['15년이내', '융자금없는', '대형평수', '방네개이상']",남향,5264324.160774572
경기도,오산시,갈곶동,갈곶피오레,매매,102동,1/15,400000000,156.99,DOC,남향 1층 거실확장된 부분을 예쁘게 꾸민집,25.03.13,"['15년이내', '1층', '대형평수', '방네개이상']",남향,8422918.657239314
경기도,오산시,갈곶동,갈곶피오레,매매,101동,15/15,450000000,119.8,DOCV2,테라스가 있는  살고 싶은 집 입니다 아주 깨끗,25.04.07,"['15년이내', '테라스', '복층', '탑층']",남향,12417389.398998331
경기도,오산시,갈곶동,갈곶피오레,매매,102동,15/15,450000000,119.8,DOC,복층 테라스 남향 뷰 좋아요 수납많고 주차최고,25.04.07,"['15년이내', '테라스', '복층', '탑층']",남향,12417389.398998331
경기도,오산시,갈곶동,갈곶피오레,매매,103동,2/15,320000000,119.8,DOC,"세안고, 수납많고, 주차편리 전세금2억5000, ",25.04.05,"['15년이내', '방세개', '화장실두개', '세대당 1.5대이상']",남향,8830143.572621034
경기도,오산시,갈곶동,갈곶피오레,전세,101동,15/15,300000000,119.8,DOC,"중문,드레스룸, 탁트인 조망,주인거주",25.04.05,"['15년이내', '탑층', '방세개', '화장실두개']",남향,8278259.599332222
경기도,오산시,갈곶동,갈곶피오레,매매,104동,2/15,335000000,119.8,DOC,"36,남향 필로티층 확장 지역난방 주인거주 협의",25.04.04,"['15년이내', '필로티', '방세개', '화장실두개']",남향,9244056.552587647
경기도,오산시,갈곶동,갈곶피오레,전세,101동,8/15,250000000,119.8,DOC,남향 수납최고 바닥 폴리싱타일 방충망교체,25.03.27,"['15년이내', '방세개', '화장실두개', '중층']",남향,6898549.666110184
경기도,오산시,갈곶동,갈곶피오레,매매,102동,1/15,320000000,119.8,DOC,"전면동 주차최고,수납최고 주인거주",25.03.24,"['15년이내', '1층', '방세개', '화장실두개']",남향,8830143.572621034
경기도,오산시,갈곶동,갈곶피오레,매매,103동,2/15,325000000,119.8,DOC,화이트톤  전체 올수리  주인거주 입주협의,25.03.15,"['15년이내', '올수리', '방세개', '화장실두개']",남향,8968114.565943241
경기도,오산시,갈곶동,갈곶피오레,전세,102동,15/15,270000000,119.8,DOC,"탑층 복층,테라스 주인거주 이사협의",25.03.13,"['15년이내', '테라스', '복층', '탑층']",남향,7450433.639398999
경기도,오산시,갈곶동,동부,매매,105동,12/20,350000000,123.36,DOCV2,샷시에 확장까지 손댈거없는 올수리된집  입주협의,25.04.05,"['25년이내', '올수리', '방네개이상', '화장실두개']",남향,9379253.80998703
경기도,오산시,갈곶동,동부,매매,105동,17/20,320000000,123.36,DOC,"방4, 욕2  리모델링되고, 거실,작은방확장",25.03.17,"['25년이내', '방네개이상', '화장실두개', '고층']",남향,8575317.769131
경기도,오산시,갈곶동,동부,매매,104동,19/19,235000000,107.05,DOC,"협의입주,부분수리,탑층,바로앞 초등학교",25.04.10,"['25년이내', '탑층', '방세개', '화장실두개']",남향,7256977.814105559
경기도,오산시,갈곶동,동부,매매,103동,1/18,260000000,107.05,DOC,"협의입주수리된 깨끗한집, 1층, 어린자녀있는분 추천, 초교인접, 대형마트",25.04.10,"['25년이내', '1층', '대형평수', '방세개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,103동,18/18,260000000,107.05,DOC,남향 전망좋음 수리되어깨끗 초교인접 교통편리 빠른입주,25.04.09,"['25년이내', '탑층', '방세개', '화장실두개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,104동,1/19,260000000,107.05,DOC,남향 집수리되어깨끗 초교인접 교통편리 빠른입주,25.04.08,"['25년이내', '1층', '방세개', '화장실두개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,전세,103동,18/18,200000000,107.05,DOC,남향 집수리되어깨끗 초교인접 교통편리 빠른입주,25.04.08,"['25년이내', '탑층', '방세개', '화장실두개']",남향,6176151.331153667
경기도,오산시,갈곶동,동부,매매,104동,1/19,260000000,107.05,DOCV2,올수리되어 깨끗하고 아이들 키우기 좋아요,25.04.03,"['25년이내', '올수리', '1층', '방세개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,102동,14/19,260000000,107.05,NDOC2,초품아  단지  남향집으로   위치   좋아요,25.03.31,"['25년이내', '방세개', '화장실두개', '고층']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,102동,14/19,260000000,107.05,DOC,"32,작은방1 확장 주인거주 깨끗한집 협의입주",25.04.02,"['25년이내', '방세개', '화장실두개', '고층']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,104동,3/19,270000000,107.05,OWNER,"강추,전체올인테리어,빠른입주가능.초등학교도보5분컷,집상태 최상입니다.",25.03.23,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,8337804.29705745
경기도,오산시,갈곶동,동부,매매,102동,저/19,280000000,107.05,DOC,올수리돠집  협의입주가능,25.03.21,"['25년이내', '올수리', '방세개', '화장실두개']",남향,8646611.863615135
경기도,오산시,갈곶동,동부,매매,103동,17/18,260000000,107.05,DOC,"정상입주,주인거주,고층,수리되어깨끗,교통편리",25.03.13,"['25년이내', '방세개', '화장실두개', '고층']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,103동,고/18,260000000,107.05,DOC,블링 블링  빠른입주  가능해용,25.03.12,"['25년이내', '방세개', '화장실두개', '고층']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,전세,101동,1/17,165000000,77.91,NDOC2,깔금하게  수리  햇살또한  잘  들어용,25.04.10,"['25년이내', '1층', '방두개', '화장실한개']",남향,7001084.905660378
경기도,오산시,갈곶동,동부,매매,107동,6/15,190000000,77.91,DOC,"올인테리어됨 방2개큰구조 대형마트,초등학교인근 남향 ",25.04.10,"['25년이내', '대형평수', '방두개', '화장실한개']",남향,8061855.345911951
경기도,오산시,갈곶동,동부,전세,101동,2/17,165000000,77.91,DOC,"샷시까지 올수리,전면동,교통편리,초교인접",25.04.09,"['25년이내', '융자금없는', '올수리', '방두개']",남향,7001084.905660378
경기도,오산시,갈곶동,동부,전세,101동,1/17,165000000,77.91,DOC,"올수리,거실확장,전면동이라 해 잘들어요,초품아",25.04.08,"['25년이내', '올수리', '1층', '방두개']",남향,7001084.905660378
경기도,오산시,갈곶동,동부,월세,101동,10/17,"1,000/80",77.91,DOC,남향 집수리되어깨끗 초교인접 교통편리 빠른입주,25.04.07,"['25년이내', '방두개', '화장실한개', '중층']",남향,
경기도,오산시,갈곶동,동부,매매,101동,2/17,205000000,77.91,DOC,"전면동,해잘들어오는집,샷시까지올수리,초교인접",25.04.04,"['25년이내', '올수리', '방두개', '화장실한개']",남향,8698317.610062893
경기도,오산시,갈곶동,동부,매매,107동,7/15,210000000,77.91,DOC,수리기간 2주후 입주가능,25.03.27,"['25년이내', '방세개', '화장실한개', '중층']",남향,8910471.698113209
경기도,오산시,갈곶동,동부,매매,107동,12/15,200000000,77.91,DOCV2,"수리해서 집주인이 살고있음,5월중협의입주",25.03.15,"['25년이내', '방두개', '화장실한개', '고층']",남향,8486163.52201258
