Sido,Gungu,Dong,ComplexName,Trade Type,Building Name,Floor Info,Price (Numeric),Area,Owner,Desc,RegDate,Tag,Direction,PPA
경기도,오산시,가수동,가수주공,월세,107동,4/5,500/35,45.51,NONE,공실 바로입주가능 기본수리 되있어 깔끔합니다,25.03.01,"['25년이상', '융자금없는', '소형평수', '방두개']",남향,
경기도,오산시,가수동,가수주공,전세,102동,2/5,100000000,45.12,NDOC1,,25.03.13,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,7326651.15248227
경기도,오산시,가수동,가수주공,전세,101동,5/5,500000000000,45.12,NDOC1,가성비 좋은 투룸 오산역 차량 5분거리 즉시입주,25.03.04,"['25년이상', '소형평수', '탑층', '방두개']",남향,36633255762.411354
경기도,오산시,가수동,가수주공,월세,111동,1/5,500/35,45.12,DOC,,25.03.08,"['25년이상', '융자금없는', '1층', '소형평수']",남향,
경기도,오산시,가수동,가수주공,월세,108동,1/5,500/40,45.12,DOC,공실로하시입주.욕실리모델.씽크대.LED전등해서신규도배장판해줌깨끗한매물,25.03.07,"['25년이상', '융자금없는', '1층', '화장실한개']",남향,
경기도,오산시,가수동,가수주공,매매,102동,4/5,150000000,45.12,DOC,202510만기.욕실리모델.씽크대교체됨.깨끗하고통풍좋은층임대투자강추,25.03.06,"['25년이상', '화장실한개', '소형평수', '방두개']",남향,10989976.728723405
경기도,오산시,가수동,가수주공,월세,101동,5/5,300/30,45.12,NDOC1,가성비 좋은 투룸 오산역 차량 5분거리 즉시입주,25.02.17,"['25년이상', '소형평수', '탑층', '방두개']",남향,
경기도,오산시,가수동,가수주공,매매,102동,2/5,140000000,45.12,DOC,재건축 투자로  가격 저렴함 ,25.02.22,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10257311.613475177
경기도,오산시,가수동,가수주공,매매,102동,중/5,290000000,45.12,OWNER,"재건축호재,세교2지구근접",25.02.19,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,21247288.342198584
경기도,오산시,가수동,가수주공,월세,111동,4/5,500/35,45.12,DOC,내부수리되어  깨끗함,25.02.21,"['25년이상', '융자금없는', '소형평수', '방두개']",남향,
경기도,오산시,가수동,가수주공,매매,102동,1/5,150000000,45.12,DOC,20263월중순만기세끼고재건축진행중투자강추 깨끗한 매물,25.02.20,"['25년이상', '1층', '화장실한개', '소형평수']",남향,10989976.728723405
경기도,오산시,가수동,가수주공,전세,102동,2/5,120000000,45.12,NONE,,25.03.13,"['25년이상', '융자금없는', '소형평수', '방두개']",남향,8791981.382978724
경기도,오산시,가수동,가수주공,월세,111동,4/5,500/35,45.12,NONE,"방2개, 화장실1, 수리되어깨끗, 즉시입주가능",25.03.01,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,
경기도,오산시,가수동,가수주공,매매,108동,3/5,145000000,45.12,NONE,,25.02.24,"['25년이상', '소형평수', '방두개', '화장실한개']",남향,10623644.171099292
경기도,오산시,가수동,가수주공,매매,102동,5/5,145000000,45.12,NONE,,25.02.24,"['25년이상', '소형평수', '탑층', '방두개']",남향,10623644.171099292
경기도,오산시,가수동,늘푸른오스카빌,매매,110동,1/15,275000000,113.74,OWNER,지대높은 1층이며 부분수리 잘되어 있는 아주 깨끗하고 좋아요,25.03.10,"['25년이내', '1층', '방세개', '화장실두개']",남향,7992710.348162476
경기도,오산시,가수동,늘푸른오스카빌,매매,111동,2/15,280000000,113.74,OWNER,깨끗한방 급매o매.물.접.수.받.아.요o코너부o동산,25.03.08,"['25년이내', '급매', '방세개', '화장실두개']",남향,8138032.354492703
경기도,오산시,가수동,늘푸른오스카빌,매매,105동,저/15,300000000,113.74,OWNER,뻥뷰 깔끔하게 수리한 집으로 일조 조망 좋고 남향 가운데라인 이예요.,25.03.10,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,8719320.37981361
경기도,오산시,가수동,늘푸른오스카빌,매매,113동,고/15,310000000,113.74,OWNER,뻥뷰 학교바로앞 관리상태좋음 입주협의,25.03.04,"['25년이내', '방세개', '화장실두개', '고층']",남향,9009964.392474065
경기도,오산시,가수동,늘푸른오스카빌,매매,103동,9/15,285000000,113.74,DOC,정상입주가능.살기편리하고넓은구조의빠른입주가능한주인세대의매물입니다,25.03.04,"['25년이내', '화장실두개', '방세개', '중층']",남향,8283354.36082293
경기도,오산시,가수동,늘푸른오스카빌,전세,112동,중/13,200000000,113.74,DOC,산뷰 가운데 라인이며 집상태 매우 깨끗해요,25.03.10,"['25년이내', '융자금없는', '방세개', '화장실두개']",남향,5812880.253209074
경기도,오산시,가수동,늘푸른오스카빌,매매,110동,고/15,300000000,113.74,OWNER,"막힘없는 확 트인 뷰,로얄동, 로얄층, 입주 협의가능",25.02.28,"['25년이내', '방세개', '화장실두개', '고층']",남향,8719320.37981361
경기도,오산시,가수동,늘푸른오스카빌,전세,110동,고/15,200000000,113.74,OWNER,뻥뷰 최근 올수리 주인거주 깨끗 가운데라인 일조 조망 굿 이사협의,25.02.27,"['25년이내', '올수리', '방세개', '화장실두개']",남향,5812880.253209074
경기도,오산시,가수동,늘푸른오스카빌,매매,107동,저/15,280000000,113.74,DOC,부분수리 잘되어 있는 가운데 라인 집상태 매우 깨끗해요,25.03.08,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,8138032.354492703
경기도,오산시,가수동,늘푸른오스카빌,매매,114동,11/15,280000000,113.74,DOC,살기편리하고넓은구조의빠른입주가능한깨끗컨디션좋은숲조망최고아파트로편리한구조,25.02.28,"['25년이내', '화장실두개', '방세개', '고층']",남향,8138032.354492703
경기도,오산시,가수동,늘푸른오스카빌,매매,110동,중/15,300000000,113.74,OWNER,뻥뷰 남향선호동 로열층 가운데라인 일조 조망 굿 주인거주 깨끗,25.02.21,"['25년이내', '방세개', '화장실두개', '중층']",남향,8719320.37981361
경기도,오산시,가수동,늘푸른오스카빌,매매,103동,저/15,275000000,113.74,OWNER,전망 좋고 가운데 라인이며 집 상태 매우 깨끗함,25.02.18,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,7992710.348162476
경기도,오산시,가수동,늘푸른오스카빌,매매,114동,고/15,300000000,113.74,DOC,숲조망  남향 로열층 가운데라인  주인거주 깨끗  이사협의,25.02.22,"['25년이내', '방세개', '화장실두개', '고층']",남향,8719320.37981361
경기도,오산시,가수동,늘푸른오스카빌,매매,103동,9/15,285000000,113.74,NONE,집주인거주 로열동 로열호수 관리잘된 깨끗한집,25.03.01,"['25년이내', '방세개', '화장실두개', '중층']",남향,8283354.36082293
경기도,오산시,가수동,오산SKVIEW1차,전세,903동,16/18,280000000,112.65,NDOC1,초특가 시스템 에어컨5대 통합드레스룸 로얄동 로얄층 84B타입,25.03.15,"['2년이내', '방세개', '화장실두개', '고층']",남서향,8216775.854416334
경기도,오산시,가수동,오산SKVIEW1차,월세,903동,16/18,"3,000/120",112.65,NDOC1,초특가 시스템 에어컨5대 통합드레스룸 로얄동 로얄층 84B타입,25.03.15,"['2년이내', '방세개', '화장실두개', '고층']",남서향,
경기도,오산시,가수동,오산SKVIEW1차,월세,904동,16/18,"3,000/120",110.72,NDOC1,가수동 신축아파트 첫입주 시스템에어컨 3대 현관팬트리 복도팬트리 인덕션,25.03.11,"['2년이내', '방세개', '화장실두개', '고층']",남서향,
경기도,오산시,가수동,오산SKVIEW1차,전세,903동,15/18,280000000,109.91,NDOC1,알파룸o 방4개 선호하는 84A타입 로얄동 로얄층 뻥뷰,25.03.10,"['2년이내', '방네개이상', '화장실두개', '고층']",남서향,8421615.867527978
경기도,오산시,가수동,오산SKVIEW1차,전세,901동,18/18,290000000,93.73,NDOC1,뻥뷰 로얄동 로얄층 발코니확장 에어컨설치협의,25.03.15,"['2년이내', '확장형', '탑층', '방세개']",남서향,10228076.923076924
경기도,오산시,가수동,오산SKVIEW1차,전세,901동,7/18,290000000,93.73,NDOC1,"시스템에어컨, 드레스룸, 팬트리, 냉장고장김치냉장고장, 중문 등",25.03.12,"['2년이내', '융자금없는', '화장실두개', '방세개']",남동향,10228076.923076924
경기도,오산시,가수동,오산SKVIEW1차,월세,901동,18/18,"1억 5,000/100",93.73,NDOC1,"탑층o 층간소음걱정 노 o매.물.접.수.받.아.요o오산1호점,2호점운",25.03.04,"['2년이내', '융자금적은', '탑층', '방세개']",남향,
경기도,오산시,가수동,오산SKVIEW1차,월세,901동,13/18,1억/75,93.48,NDOC1,"로얄층에서 바라보는 막힘없는 거실뻥뷰에 진짜 밝아요,가격조정 가능해요",25.03.08,"['2년이내', '방세개', '화장실두개', '고층']",남향,
경기도,오산시,가수동,오산SKVIEW1차,월세,902동,9/18,"3,000/120",93.48,DOC,｜따뜻한 정남향 A타입｜ 시스템에어컨3대｜ 매.물.접.수.환.영｜,25.03.10,"['2년이내', '방세개', '화장실두개', '중층']",남향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,7/25,270000000,114.13,NDOC1,시스템 에어컨5대  안방 드레스룸 먼저 선점하세요,25.03.15,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,7820572.592657496
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,14/25,300000000,114.13,NDOC1,시스템 에어컨5대  트여있는뷰 채광 좋음 84B타입 ,25.03.15,"['2년이내', '방세개', '화장실두개', '중층']",남서향,8689525.102952775
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,13/25,300000000,114.13,NDOC1,시스템 에어컨5대  완전뻥뷰 전망 채광우수 로얄동 로얄층 84B타입 ,25.03.15,"['2년이내', '방세개', '화장실두개', '중층']",남서향,8689525.102952775
경기도,오산시,가수동,오산SKVIEW2차,월세,1004동,7/25,"5,000/130",114.13,NDOC1,시스템 에어컨5대 안방드레스룸 로얄동 로얄층 먼저 선점하세요,25.03.15,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,15/25,300000000,114.13,NDOC1,풀옵션o전망좋은 정원뷰 좋아요o초.중.고 학세권o 좋은매물 선점하세요,25.03.12,"['2년이내', '방세개', '화장실두개', '중층']",남동향,8689525.102952775
경기도,오산시,가수동,오산SKVIEW2차,월세,1003동,20/25,"3,000/120",114.13,NDOC1,"시에컨5대,통합드레스룸,침실2붙박이장,현관중문,광파오븐,전동빨래건조대,절",25.03.10,"['2년이내', '방세개', '화장실두개', '고층']",남향,
경기도,오산시,가수동,오산SKVIEW2차,월세,1003동,5/25,"3,000/120",111.39,NDOC1,에어컨5 빨래건조대 중문 냉장고장 조명 커텐,25.03.14,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,
경기도,오산시,가수동,오산SKVIEW2차,월세,1003동,5/25,1억/70,111.39,NDOC1,"에어컨FULL, 냉장고장, 주방특화, 바닥벽면 타일시공  귀한 매물",25.03.14,"['2년이내', '방세개', '화장실두개', '세대당1대']",남동향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1003동,13/25,300000000,111.39,NDOC1,가수동 신축 첫입주 선호하는 판상형 상가편리동 로얄층 중학교인접동,25.03.14,"['2년이내', '방세개', '화장실두개', '중층']",남동향,8903272.286560733
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,17/25,300000000,111.39,NDOC1,로얄층 에어컨4대 현관중문 안방드레스룸 현관팬트리 붙박이장 알파룸o ,25.03.13,"['2년이내', '방네개이상', '화장실두개', '고층']",남동향,8903272.286560733
경기도,오산시,가수동,오산SKVIEW2차,월세,1004동,21/25,"5,000/120",111.39,NDOC1,,25.03.13,"['2년이내', '방세개', '화장실두개', '고층']",남동향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,16/25,300000000,111.39,NDOC1,시스템에어컨등 풀옵션o막힘없는 뷰o신축첫입주o초.중학교학세권,25.03.12,"['2년이내', '방세개', '화장실두개', '중층']",남향,8903272.286560733
경기도,오산시,가수동,오산SKVIEW2차,전세,1004동,8/25,300000000,111.39,NDOC1,"완전강추, 방3,풀에어컨,주방특화, 붙박이장, 드레스룸,빠른임차 환영",25.03.12,"['2년이내', '융자금없는', '방세개', '화장실두개']",남향,8903272.286560733
경기도,오산시,가수동,오산SKVIEW2차,월세,1002동,저/25,"3,000/110",94.98,DOC,"강추매물, 전면동, 트인뷰, 환한 인테리어,시스템에어컨",25.03.04,"['2년이내', '방세개', '화장실두개', '세대당1대']",남서향,
경기도,오산시,가수동,오산SKVIEW2차,전세,1002동,6/25,280000000,94.72,NDOC1,정남향 옵션최상 뻥뷰 너무좋아요 학교가까워요 입주협의가능,25.03.14,"['2년이내', '융자금없는', '방세개', '화장실두개']",남동향,9772168.496621622
경기도,오산시,가수동,오산SKVIEW2차,월세,1001동,24/25,"3,000/110",94.72,NDOC1,가수중학세권 아파트 첫입주 에어컨4 현관팬트리 가리는것 없는 뻥뷰,25.02.15,"['2년이내', '방세개', '화장실두개', '고층']",남서향,
경기도,오산시,갈곶동,갈곶피오레,매매,103동,4/15,385000000,156.99,DOCV2,방4.화2 올확장되어 아주 깨끗 빠른이사 가능,25.03.10,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8107059.20759284
경기도,오산시,갈곶동,갈곶피오레,매매,102동,1/15,400000000,156.99,DOC,남향 1층 거실확장된 부분을 예쁘게 꾸민집,25.03.13,"['15년이내', '1층', '대형평수', '방네개이상']",남향,8422918.657239314
경기도,오산시,갈곶동,갈곶피오레,매매,104동,15/15,465000000,156.99,DOCV2,"테라스가있는 복층, 탑층 전원주택 같아요  전면동 전망 좋아요",25.03.07,"['15년이내', '테라스', '복층', '대형평수']",남향,9791642.939040704
경기도,오산시,갈곶동,갈곶피오레,매매,103동,3/15,400000000,156.99,NDOC2,"47, 올올올확장 깔끔 관리잘된 예쁜집",25.03.06,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8422918.657239314
경기도,오산시,갈곶동,갈곶피오레,매매,104동,4/15,410000000,156.99,DOC,남향 방4 수납최고 구조굿 ,25.03.06,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8633491.623670297
경기도,오산시,갈곶동,갈곶피오레,매매,102동,저/15,367000000,156.99,DOC,"정남항, 올 확장 , 주인거주.  관리 잘된집.",25.03.10,"['15년이내', '대형평수', '방세개', '화장실두개']",남향,7728027.868017071
경기도,오산시,갈곶동,갈곶피오레,매매,104동,11/15,470000000,156.99,MOBL,,25.02.20,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,9896929.422256194
경기도,오산시,갈곶동,갈곶피오레,매매,103동,6/15,380000000,156.99,DOC,"47,확장 지역난방 풀옵션  주인거주",25.02.24,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,8001772.724377349
경기도,오산시,갈곶동,갈곶피오레,전세,103동,6/15,250000000,156.99,DOC,남향 수납많고 주차편리 큰방 있어요 ,25.02.15,"['15년이내', '대형평수', '방네개이상', '화장실두개']",남향,5264324.160774572
경기도,오산시,갈곶동,갈곶피오레,전세,101동,15/15,300000000,119.8,DOCV2,테라스가 있는집 살기좋아요,25.03.14,"['15년이내', '테라스', '복층', '탑층']",남향,8278259.599332222
경기도,오산시,갈곶동,갈곶피오레,매매,101동,15/15,450000000,119.8,DOCV2,테라스가 있는  살고 싶은 집 입니다 아주 깨끗,25.03.14,"['15년이내', '테라스', '복층', '탑층']",남향,12417389.398998331
경기도,오산시,갈곶동,갈곶피오레,매매,103동,2/15,325000000,119.8,DOC,화이트톤  전체 올수리  주인거주 입주협의,25.03.15,"['15년이내', '올수리', '방세개', '화장실두개']",남향,8968114.565943241
경기도,오산시,갈곶동,갈곶피오레,전세,102동,15/15,270000000,119.8,DOC,"탑층 복층,테라스 주인거주 이사협의",25.03.13,"['15년이내', '테라스', '복층', '탑층']",남향,7450433.639398999
경기도,오산시,갈곶동,갈곶피오레,매매,102동,고/15,450000000,119.8,OWNER,"층간소음없음.탑층,복층.테라스,에어컨2대,이사협의가능",25.03.07,"['15년이내', '테라스', '복층', '방세개']",남향,12417389.398998331
경기도,오산시,갈곶동,갈곶피오레,매매,103동,13/15,366000000,119.8,DOC,인테리어 주인 거주 관리 잘된 집입니다.,25.03.07,"['15년이내', '방세개', '화장실두개', '고층']",남향,10099476.71118531
경기도,오산시,갈곶동,갈곶피오레,매매,104동,10/15,330000000,119.8,DOC,즉시입주가능 뻥뚫린뷰 남향 저가매수타이밍,25.03.06,"['15년이내', '방세개', '화장실두개', '중층']",남향,9106085.559265444
경기도,오산시,갈곶동,갈곶피오레,매매,101동,14/15,470000000,119.8,DOC,"복층,테라스 전면동 조망굿  주차,수납최고",25.03.06,"['15년이내', '테라스', '복층', '방세개']",남향,12969273.372287147
경기도,오산시,갈곶동,갈곶피오레,매매,103동,2/15,320000000,119.8,DOC,"세안고, 수납많고, 주차편리 전세금2억5000, ",25.03.05,"['15년이내', '방세개', '화장실두개', '세대당 1.5대이상']",남향,8830143.572621034
경기도,오산시,갈곶동,갈곶피오레,매매,104동,2/15,335000000,119.8,DOC,"36,남향 필로티층 확장 지역난방 주인거주 협의",25.03.04,"['15년이내', '필로티', '방세개', '화장실두개']",남향,9244056.552587647
경기도,오산시,갈곶동,갈곶피오레,전세,101동,8/15,250000000,119.8,DOC,남향 수납최고 바닥 폴리싱타일 방충망교체,25.02.24,"['15년이내', '방세개', '화장실두개', '중층']",남향,6898549.666110184
경기도,오산시,갈곶동,갈곶피오레,매매,102동,1/15,320000000,119.8,DOC,"전면동 주차최고,수납최고 주인거주",25.02.20,"['15년이내', '1층', '방세개', '화장실두개']",남향,8830143.572621034
경기도,오산시,갈곶동,동부,매매,105동,12/20,350000000,123.36,DOCV2,샷시에 확장까지 손댈거없는 올수리된집  입주협의,25.02.18,"['25년이내', '올수리', '방네개이상', '화장실두개']",남향,9379253.80998703
경기도,오산시,갈곶동,동부,매매,103동,1/18,260000000,107.05,DOCV2,층간소음 없는 귀한1층 화장실2개 리모델링,25.03.13,"['25년이내', '1층', '방세개', '화장실두개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,104동,1/19,260000000,107.05,DOCV2,올수리해서 예쁘고 층간소음없는 집,25.03.10,"['25년이내', '올수리', '1층', '방세개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,월세,102동,1/19,"2,000/95",107.05,DOC,남향  융무 집 수리되어깨끗 도배 장판 새로해줌 빠른입주,25.03.13,"['25년이내', '1층', '방세개', '화장실두개']",남향,
경기도,오산시,갈곶동,동부,매매,103동,17/18,260000000,107.05,DOC,"정상입주,주인거주,고층,수리되어깨끗,교통편리",25.03.13,"['25년이내', '방세개', '화장실두개', '고층']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,104동,19/19,235000000,107.05,DOC,"협의입주,부분수리,탑층,바로앞 초등학교",25.03.10,"['25년이내', '탑층', '방세개', '화장실두개']",남향,7256977.814105559
경기도,오산시,갈곶동,동부,매매,103동,고/18,260000000,107.05,DOC,블링 블링  빠른입주  가능해용,25.03.12,"['25년이내', '방세개', '화장실두개', '고층']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,104동,3/19,270000000,107.05,OWNER,"강추,전체올인테리어,빠른입주가능.초등학교도보5분컷,집상태 최상입니다.",25.02.21,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,8337804.29705745
경기도,오산시,갈곶동,동부,매매,104동,7/19,270000000,107.05,DOC,"정상입주,샷시포함올수리화장실제외,초교인접,깨끗",25.02.24,"['25년이내', '올수리', '방세개', '화장실두개']",남향,8337804.29705745
경기도,오산시,갈곶동,동부,매매,104동,1/19,260000000,107.05,DOC,"협의입주,샷시빼고 수리됨,초교인접",25.02.24,"['25년이내', '1층', '방세개', '화장실두개']",남향,8028996.730499768
경기도,오산시,갈곶동,동부,매매,102동,저/19,250000000,107.05,DOC,협의입주가능,25.02.17,"['25년이내', '방세개', '화장실두개', '세대당1대']",남향,7720189.163942084
경기도,오산시,갈곶동,동부,매매,107동,12/15,200000000,77.91,DOCV2,"수리해서 집주인이 살고있음,5월중협의입주",25.03.15,"['25년이내', '방두개', '화장실한개', '고층']",남향,8486163.52201258
경기도,오산시,갈곶동,동부,매매,107동,7/15,210000000,77.91,DOC,"부분수리, 집주인거주, 작년에 보일러교체",25.03.15,"['25년이내', '보일러교체', '방두개', '화장실한개']",남향,8910471.698113209
경기도,오산시,갈곶동,동부,전세,101동,1/17,165000000,77.91,DOC,"전면동이라 해가 잘들어옴,아이들 키우기 좋은집,깨끗한집",25.03.12,"['25년이내', '융자금없는', '1층', '방두개']",남향,7001084.905660378
경기도,오산시,갈곶동,동부,매매,101동,2/17,220000000,77.91,DOC,남향  샷시까지 올수리 예쁜집 초교인접 교통편리 정상입주,25.03.11,"['25년이내', '올수리', '방두개', '화장실한개']",남향,9334779.874213837
경기도,오산시,갈곶동,동부,전세,101동,1/17,165000000,77.91,NDOC2,깔금하게  수리  햇살또한  잘  들어용,25.03.07,"['25년이내', '1층', '방두개', '화장실한개']",남향,7001084.905660378
경기도,오산시,갈곶동,동부,매매,101동,1/17,180000000,77.91,DOC,남향 올수리 초교인접 교통편리 빠른입주,25.02.24,"['25년이내', '올수리', '1층', '방두개']",남향,7637547.169811321
경기도,오산시,갈곶동,동부,매매,101동,6/17,200000000,77.91,DOCV2,올수리 전면동 아주 깨끗 이사협의,25.02.18,"['25년이내', '올수리', '방두개', '화장실한개']",남향,8486163.52201258
경기도,오산시,갈곶동,동부,전세,101동,8/17,185000000,77.91,NONE,"방2,화장실1,올수리됨,빠른입주가능",25.02.25,"['25년이내', '올수리', '방두개', '화장실한개']",남향,7849701.257861636
경기도,오산시,갈곶동,동부,매매,108동,3/15,230000000,77.85,OWNER,"초품아, 오산IC , 다양하고 풍부한 인프라",25.03.09,"['25년이내', '방세개', '화장실한개', '세대당1대']",남향,9766609.505459217
경기도,오산시,갈곶동,동부,매매,106동,15/15,195000000,77.85,NDOC2,층간소음   없이   전망 위치  가격 또한 착해요,25.03.11,"['25년이내', '탑층', '방세개', '화장실한개']",남향,8280386.319845859
경기도,오산시,갈곶동,동부,월세,106동,4/15,"1,000/80",77.85,DOC,남향 집깨끗 초교인접 교통편리 빠른입주,25.03.14,"['25년이내', '융자금없는', '방세개', '화장실한개']",남향,
경기도,오산시,갈곶동,동부,매매,108동,15/15,200000000,77.85,NDOC2,층간소음   없이   전망 위치  가격 또한 착해요,25.03.10,"['25년이내', '탑층', '방세개', '화장실한개']",남향,8492703.917790625
