Sido,Gungu,Dong,ComplexName,Trade Type,Building Name,Floor Info,Price (Numeric),Area,Owner,Desc,RegDate,Tag,Direction,PPA
경기도,화성시,기산동,SK뷰파크2차,전세,206동,고/24,350000000,111.91,NDOC1,"5월말입주, 햇빛짱짱,집깨끗,1200세대  대단지  아파트,교통굿",25.04.08,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,10338886.15852024
경기도,화성시,기산동,SK뷰파크2차,매매,206동,중/24,700000000,111.91,OWNER,R.R 채광풍부 판상형 넓은드레스룸 주차 상가이용편리,25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,20677772.31704048
경기도,화성시,기산동,SK뷰파크2차,매매,205동,고/23,630000000,111.91,OWNER,채광풍부 판상형 넓은드레스룸 관리잘된집 입주협의,25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남향,18609995.08533643
경기도,화성시,기산동,SK뷰파크2차,매매,210동,중/23,850000000,111.91,OWNER,조용한단지뷰 채광좋은정남향 판상형구조 주인거주라깨끗 입주협의,25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남향,25108723.52783487
경기도,화성시,기산동,SK뷰파크2차,매매,201동,중/24,870000000,111.91,OWNER,조용한단지뷰  인테리어풀로되어있고 관리잘된집 입주협의,25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,25699517.022607453
경기도,화성시,기산동,SK뷰파크2차,매매,213동,저/22,720000000,111.91,OWNER,동탄이용편리한로얄동  채광좋고  막힘없이트인뷰  관리잘된집  입주협의,25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,21268565.811813068
경기도,화성시,기산동,SK뷰파크2차,매매,211동,중/22,700000000,111.91,OWNER,"햇살 좋은 남향, 엘베 2대, 귀한 판상형구조,기본, 입주협의 가능",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남향,20677772.31704048
경기도,화성시,기산동,SK뷰파크2차,매매,201동,저/24,600000000,111.91,OWNER,"11월입주협의,정남향,주차편리한동,동인선공사중",25.03.29,"['10년이내', '대단지', '방세개', '화장실두개']",남향,17723804.843177553
경기도,화성시,기산동,SK뷰파크2차,매매,210동,중/23,650000000,111.91,OWNER,"8월협의, 판상형정남향매물, 단지중앙조용하고아늑한매물",25.03.28,"['10년이내', '대단지', '방세개', '화장실두개']",남향,19200788.580109015
경기도,화성시,기산동,SK뷰파크2차,매매,209동,19/24,750000000,111.91,OWNER,로얄동 로얄층.막힘없이 트인뷰.중문.LED.탄성코팅.주인거주 집상태최상,25.03.20,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,22154756.053971943
경기도,화성시,기산동,SK뷰파크2차,매매,213동,2/22,750000000,111.91,OWNER,전세안고 귀한필로티 동탄이용편리한동  아늑하고정원같은단지뷰,25.03.18,"['10년이내', '마당', '대단지', '필로티']",남향,22154756.053971943
경기도,화성시,기산동,SK뷰파크2차,매매,211동,고/22,650000000,111.91,OWNER,"협의입주,판상형,남향,동간거리넓음,채광좋고뷰좋은집",25.03.24,"['10년이내', '대단지', '방세개', '화장실두개']",남향,19200788.580109015
경기도,화성시,기산동,SK뷰파크2차,매매,205동,12/23,720000000,111.91,OWNER,"빠른입주가능, 햇살가득한집 판상형구조 입주협의",25.03.15,"['10년이내', '대단지', '방세개', '화장실두개']",남향,21268565.811813068
경기도,화성시,기산동,SK뷰파크2차,매매,205동,중/23,730000000,111.91,OWNER,"정상이사, 조용아늑, 동간거리넓음, 인기판상형, 주인거주로관리최상",25.03.21,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,21563962.55919936
경기도,화성시,기산동,SK뷰파크2차,매매,204동,저/22,650000000,111.91,OWNER,귀한필로티.아이들 키우기좋은 집.햇볕가득 정남향.방범창.주인거주 관리굿.,25.03.20,"['10년이내', '대단지', '방세개', '화장실두개']",남향,19200788.580109015
경기도,화성시,기산동,SK뷰파크2차,매매,205동,고/23,650000000,111.91,OWNER,채광좋고 아늑한단지뷰 선호도높은판상형구조  주인거주로관리잘된집 입주협의,25.03.15,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,19200788.580109015
경기도,화성시,기산동,SK뷰파크2차,매매,213동,19/22,620000000,111.43,OWNER,로얄동로얄층. 탁트인뷰 판상형구조. 주인거주로 관리 잘됨. 능동역가까운동,25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18393490.98088486
경기도,화성시,기산동,SK뷰파크2차,매매,209동,7/24,640000000,111.43,OWNER,"로얄동,로얄층.주인거주 관리최상.상가이용편리.주차 2층사용,판상형구조.",25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18986829.399623085
경기도,화성시,기산동,SK뷰파크2차,매매,210동,17/23,1020000000,111.43,OWNER,"로얄동,로얄층.관리잘된집.시원한 고층뷰.깨끗하게 주인거주관리 잘된 집.",25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,30260259.355649285
경기도,화성시,기산동,SK뷰파크2차,매매,210동,6/23,630000000,111.43,OWNER,"트인뷰, 인기판상형, 시스템에어컨풀옵션, 조용아늑함, 신혼부부로관리최상",25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18690160.19025397
경기도,화성시,기산동,SK뷰파크2차,매매,210동,10/23,650000000,111.43,OWNER,"세안고매매,집상태완전좋음,단지뷰예쁜판상형",25.04.09,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19283498.608992193
경기도,화성시,기산동,SK뷰파크2차,매매,206동,1/24,550000000,111.43,OWNER,"세안고매매,아이키우기좋은집,초중인접,집상태좋음",25.04.08,"['10년이내', '대단지', '1층', '방세개']",남동향,16316806.515301084
경기도,화성시,기산동,SK뷰파크2차,매매,210동,2/23,630000000,111.43,OWNER,"입주협의,시스템에어컨풀,LED,관리잘된집",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18690160.19025397
경기도,화성시,기산동,SK뷰파크2차,월세,210동,저/23,1억/140,111.43,OWNER,"추천매물, 인기판상형, 주인거주컨디션좋음, 동간거리넓음",25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,
경기도,화성시,기산동,SK뷰파크2차,매매,210동,저/23,800000000,111.43,OWNER,"인기좋은 판상형.빠른 입주 가능,조용한 단지.관리잘된 집.",25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,23733536.74952885
경기도,화성시,기산동,SK뷰파크2차,매매,209동,중/24,630000000,111.43,OWNER,주차상가이용편리한로얄동  채광좋고 막힘없이트인뷰  판상형 9월중순입주가능,25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18690160.19025397
경기도,화성시,기산동,SK뷰파크2차,매매,209동,저/24,640000000,111.43,OWNER,"5층이상, 막힘없는뷰, 정상이사 및 주인전세도가능, RR, 판상형구조",25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18986829.399623085
경기도,화성시,기산동,SK뷰파크2차,매매,209동,중/24,650000000,111.43,OWNER,"R.R 막힘없는뷰, 포베이 주차 상가이용편리 관리잘된집, 입주협의",25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19283498.608992193
경기도,화성시,기산동,SK뷰파크2차,전세,210동,저/23,380000000,111.43,OWNER,"추천매물, 인기판상형, 주인거주컨디션좋음, 동간거리넓음",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,11273429.956026204
경기도,화성시,기산동,SK뷰파크2차,매매,205동,저/23,600000000,111.43,OWNER,"투자맛집,시스템에어컨3대,기준층이상.조용하고아늑함.상태 굿.4베이 판상.",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,17800152.56214664
경기도,화성시,기산동,SK뷰파크2차,매매,205동,중/23,650000000,111.43,OWNER,"빠른입주가능, 햇살가득한집 판상형구조 입주협의",25.04.04,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19283498.608992193
경기도,화성시,기산동,SK뷰파크2차,매매,205동,중/23,620000000,111.43,DOC,"34P, 풀에어컨, 선호도 높은 판상형, 트여 있는 예쁜 초록 가든뷰",25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18393490.98088486
경기도,화성시,기산동,SK뷰파크2차,매매,213동,고/22,980000000,111.43,OWNER,"확트인 막힘없는뷰, 주인거주로 관리잘된집,입주협의",25.03.27,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,29073582.51817284
경기도,화성시,기산동,SK뷰파크2차,매매,210동,중/23,650000000,111.43,OWNER,조용하고 아늑한 단지뷰  시스템에어컨4대  판상형구조  입주협의,25.03.24,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19283498.608992193
경기도,화성시,기산동,SK뷰파크2차,매매,209동,고/24,650000000,111.43,OWNER,"공실하시입주,4베이,넓은펜트리,탁트인조망,단지바로앞초교",25.03.23,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19283498.608992193
경기도,화성시,기산동,SK뷰파크2차,매매,210동,중/23,740000000,111.43,OWNER,"트인뷰, 인기판상형, 주인거주로관리최상, 기본인테리어됨",25.03.21,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,21953521.493314188
경기도,화성시,기산동,SK뷰파크2차,매매,206동,고/24,700000000,111.43,OWNER,트인뷰 판상형 안방드레스룸 주차 상가이용편리,25.03.14,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,20766844.655837744
경기도,화성시,기산동,SK뷰파크2차,매매,211동,2/22,470000000,85.12,NDOC1,"실입주가능,주인거주,조건금액협의",25.04.12,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,18253277.138157893
경기도,화성시,기산동,SK뷰파크2차,매매,211동,14/22,520000000,85.12,OWNER,"전면동,시스템에어컨4대,신혼이 살고있는 깨끗하고 예쁜집,7월말 협의",25.04.12,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,20195115.13157895
경기도,화성시,기산동,SK뷰파크2차,매매,208동,15/20,505000000,85.12,OWNER,주차상가이용편리한로얄동  조용하고아늑한단지뷰   판상형구조 입주협의,25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,19612563.73355263
경기도,화성시,기산동,SK뷰파크2차,매매,211동,1/22,450000000,85.12,OWNER,"필로티높은1층, 전면동햇살좋음, 초증학교인접, 판상형, 주인거주",25.04.10,"['10년이내', '대단지', '1층', '방세개']",남서향,17476541.940789472
경기도,화성시,기산동,SK뷰파크2차,매매,203동,13/21,510000000,85.12,OWNER,이사협의. 남남동향으로 일조량 좋은집. 관리된주인세대. 동인선착공,25.04.09,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19806747.532894738
경기도,화성시,기산동,SK뷰파크2차,매매,211동,3/22,610000000,85.12,OWNER,초등학교앞 막힘없이트인뷰 주인거주로관리잘된집 입주협의,25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,23690423.51973684
경기도,화성시,기산동,SK뷰파크2차,매매,212동,중/18,510000000,85.12,OWNER,"풍부한채광, 초등인접동, 주인거주, 신도시수혜단지 , 입주협의",25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,19806747.532894738
경기도,화성시,기산동,SK뷰파크2차,매매,212동,고/18,550000000,85.12,OWNER,"전세안고, 3만신도시수혜단지, 막힘없이트인뷰, 판상형, 능동역최고인접",25.04.11,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,21360217.92763158
경기도,화성시,기산동,SK뷰파크2차,매매,208동,7/20,500000000,85.12,OWNER,"o햇살품은집o주차편리,상가인접,동간거리 먼 일조량좋은집.트인 판상형구조.",25.04.04,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,19418379.934210528
경기도,화성시,기산동,SK뷰파크2차,매매,208동,중/20,530000000,85.12,OWNER,"전세안고,시스템에어컨 3대 판상형 로얄동 주차 상가이용편리 입주협의",25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,20583482.73026316
경기도,화성시,기산동,SK뷰파크2차,매매,208동,18/20,520000000,85.12,OWNER,"BJ추천,능동선호재,관리잘된주인세대,초중인접,햇살가득,정상입주",25.04.04,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,20195115.13157895
경기도,화성시,기산동,SK뷰파크2차,전세,212동,고/18,340000000,85.12,OWNER,"트인뷰,인기판상형,M버스이용가능,입주협의",25.04.10,"['10년이내', '융자금없는', '대단지', '방세개']",남서향,13204498.355263159
경기도,화성시,기산동,SK뷰파크2차,매매,202동,고/24,500000000,85.12,OWNER,"세안고매매,집상태최고,해잘드는트인뷰",25.04.08,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19418379.934210528
경기도,화성시,기산동,SK뷰파크2차,매매,201동,중/24,520000000,85.12,OWNER,막힘없는뷰 시스템에어컨 2대 판상형 관리잘된집 입주협의,25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,20195115.13157895
경기도,화성시,기산동,SK뷰파크2차,매매,203동,저/21,500000000,85.12,OWNER,햇살좋은 남향 판상형 초중인접동 긴 잔금가능 입주협의,25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남향,19418379.934210528
경기도,화성시,기산동,SK뷰파크2차,매매,214동,고/18,530000000,85.12,OWNER,"막힘X트인뷰, 주차편리한RR, 인기4bay, 상가동인접생활편리, 강력추천",25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,20583482.73026316
경기도,화성시,기산동,SK뷰파크2차,월세,201동,중/24,"5,000/130",85.12,OWNER,"o추천o야경이쁜집,트인뷰,초중인접동,완전깨끗.주인거주로관리최상.판상형구조",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남향,
경기도,화성시,기산동,SK뷰파크2차,매매,207동,고/19,495000000,85.12,OWNER,채광풍부 판상형  주차 상가이용편리  입주협의,25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,19224196.13486842
경기도,화성시,기산동,SK뷰파크2차,매매,203동,고/21,550000000,85.12,OWNER,세안고 매매.초등학교 인접.일조량 최상.햇살 좋은 남향. 입주협의,25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남향,21360217.92763158
경기도,화성시,기산동,SK뷰파크2차,매매,202동,고/24,510000000,85.12,MOBL,초중인접동  조용하고 채광좋은 막힘없이트인뷰  판상형구조  빠른입주가능,25.04.02,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19806747.532894738
경기도,화성시,기산동,SK뷰파크2차,매매,211동,중/22,550000000,85.12,OWNER,"막힘없이 트인뷰, 초등인접동 생활권편리 주인거주 입주협의",25.03.27,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,21360217.92763158
경기도,화성시,기산동,SK뷰파크2차,매매,212동,중/18,550000000,85.12,DOC,"인기있는 로얄동.막힘없이 트인뷰.판상형.햇살좋음,통풍 굿.초등학교 인접",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,21360217.92763158
경기도,화성시,기산동,SK뷰파크2차,매매,203동,저/21,500000000,85.12,DOC,"기준층5이상.초중인접동.판상형구조.햇살,통풍좋은남향집.입주협의.관리굿",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남향,19418379.934210528
경기도,화성시,기산동,SK뷰파크2차,매매,201동,저/24,510000000,85.12,OWNER,막힘없는뷰 판상형 주차편리 관리잘된집 입주협의,25.03.24,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,19806747.532894738
경기도,화성시,기산동,SK뷰파크2차,매매,202동,고/24,600000000,85.12,OWNER,"입주협의, 고층의개방감, 인기판상형, 초중학교인접",25.03.21,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,23302055.92105263
경기도,화성시,기산동,SK뷰파크2차,매매,211동,중/22,550000000,85.12,OWNER,초등학교앞동 채광좋고 막힘없이트인뷰 판상형구조 아주관리잘된집 입주협의,25.03.20,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,21360217.92763158
경기도,화성시,기산동,SK뷰파크2차,매매,208동,중/20,530000000,85.12,OWNER,"주차,상가이용편리한로얄동  조용하고 아늑한단지뷰  판상형구조  입주협의",25.03.20,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,20583482.73026316
경기도,화성시,기산동,SK뷰파크2차,매매,201동,저/24,470000000,85.12,OWNER,"입주협의, 주차편리로얄동, 인기판상형구조, 주인거주로관리최상",25.03.20,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,18253277.138157893
경기도,화성시,기산동,SK뷰파크2차,매매,212동,저/18,500000000,85.12,OWNER,"세안고매매, 전면동햇살좋음, M버스이용및능동역인접동, 인기판상형구조",25.03.20,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,19418379.934210528
경기도,화성시,기산동,SK뷰파크2차,매매,211동,21/22,580000000,85.12,OWNER,막힘없는뷰 로얄동 로얄층,25.03.14,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,22525320.72368421
경기도,화성시,기산동,SK뷰파크2차,매매,201동,저/24,600000000,85.12,OWNER,"전세안고 매매, 트인뷰 주차 상가이용편리 집상태 굿",25.03.17,"['10년이내', '대단지', '방세개', '화장실두개']",남동향,23302055.92105263
경기도,화성시,기산동,SK뷰파크2차,매매,207동,16/19,520000000,84.97,OWNER,귀한탑층  판상형 주차 상가편리 관리잘된집 입주협의,25.04.10,"['10년이내', '대단지', '방세개', '화장실두개']",남향,20230766.152759798
경기도,화성시,기산동,SK뷰파크2차,매매,208동,2/20,480000000,84.97,OWNER,"필로티,정남향,주차편리한동,주인거주로 관리잘됨.입주협의",25.04.10,"['10년이내', '대단지', '필로티', '방세개']",남향,18674553.371778276
경기도,화성시,기산동,SK뷰파크2차,매매,207동,8/19,500000000,84.97,OWNER,주차상가이용편리한로얄동  채광좋고 막힘없이트인뷰  주인거주 입주협의,25.04.07,"['10년이내', '대단지', '방세개', '화장실두개']",남향,19452659.762269035
경기도,화성시,기산동,SK뷰파크2차,전세,214동,중/18,340000000,84.97,OWNER,"6월협의, 막힘X트인뷰, 주차편리한동, 인기판상형, 관리상태 매우 좋음",25.04.05,"['10년이내', '대단지', '방세개', '화장실두개']",남서향,13227808.638342945
경기도,화성시,기산동,SK뷰파크2차,매매,208동,중/20,550000000,84.97,OWNER,"정남향,조명재설치,상가인접동,주차편리한동,관리굿",25.03.26,"['10년이내', '대단지', '방세개', '화장실두개']",남향,21397925.738495942
경기도,화성시,기산동,SK뷰파크2차,매매,207동,저/19,550000000,84.97,OWNER,필로티 선호하는 판상형 주차 상가이용편리 입주협의,25.03.15,"['10년이내', '대단지', '방세개', '화장실두개']",남향,21397925.738495942
경기도,화성시,기산동,신동탄푸르지오,전세,116동,5/10,310000000,130.49,OWNER,"전면 확트인 뷰, 즉시입주, 착한 전세",25.04.12,"['25년이내', '방세개', '화장실두개', '중층']",남향,7853424.40033719
경기도,화성시,기산동,신동탄푸르지오,매매,116동,3/10,410000000,130.49,OWNER,맨앞동으로 정원뷰 일조량 좋아요.씽크대 보일러 교체.주인거주,25.04.11,"['25년이내', '보일러교체', '방세개', '화장실두개']",남향,10386787.110123381
경기도,화성시,기산동,신동탄푸르지오,매매,109동,3/13,415000000,130.49,OWNER,"거실확장,화단철거,안방맞은편방확장,최근보일러교체",25.04.09,"['25년이내', '보일러교체', '방세개', '화장실두개']",남동향,10513455.24561269
경기도,화성시,기산동,신동탄푸르지오,매매,109동,7/13,450000000,130.49,OWNER,맨앞동으로 전망 일조량굿.화장실수리.등교체.도배장판새로하여 깨끗.주인거주,25.04.03,"['25년이내', '욕실수리', '방세개', '화장실두개']",남향,11400132.194037857
경기도,화성시,기산동,신동탄푸르지오,전세,109동,3/13,320000000,130.49,OWNER,빠른입주가능.맨앞동으로 일조량좋아요.거실 방1확장.화단제거.화장실수리,25.03.15,"['25년이내', '욕실수리', '방세개', '화장실두개']",남향,8106760.67131581
